run,seed,algo,generation,eval_count,best_fitness,best_word,pop_best_fitness,pop_best_word,diversity
0,42,GA_single_point,79,15210,4.055934423938047,trai,4.055934423938047,trai,0.565
0,42,GA_single_point,80,15400,4.055934423938047,trai,4.055934423938047,trai,0.535
0,42,GA_single_point,81,15590,4.055934423938047,trai,4.055934423938047,trai,0.535
0,42,GA_single_point,82,15780,4.055934423938047,trai,4.055934423938047,trai,0.53
0,42,GA_single_point,83,15970,4.055934423938047,trai,4.055934423938047,trai,0.54
0,42,GA_single_point,84,16160,4.055934423938047,trai,4.055934423938047,trai,0.545
0,42,GA_single_point,85,16350,4.055934423938047,trai,4.055934423938047,trai,0.54
0,42,GA_single_point,86,16540,4.055934423938047,trai,4.055934423938047,trai,0.475
0,42,GA_single_point,87,16730,4.055934423938047,trai,4.055934423938047,trai,0.545
0,42,GA_single_point,88,16920,4.055934423938047,trai,4.055934423938047,trai,0.555
0,42,GA_single_point,89,17110,4.055934423938047,trai,4.055934423938047,trai,0.58
0,42,GA_single_point,90,17300,4.055934423938047,trai,4.055934423938047,trai,0.615
0,42,GA_single_point,91,17490,4.055934423938047,trai,4.055934423938047,trai,0.555
0,42,GA_single_point,92,17680,4.055934423938047,trai,4.055934423938047,trai,0.535
0,42,GA_single_point,93,17870,4.055934423938047,trai,4.055934423938047,trai,0.58
0,42,GA_single_point,94,18060,4.055934423938047,trai,4.055934423938047,trai,0.605
0,42,GA_single_point,95,18250,4.055934423938047,trai,4.055934423938047,trai,0.57
0,42,GA_single_point,96,18440,4.055934423938047,trai,4.055934423938047,trai,0.59
0,42,GA_single_point,97,18630,4.055934423938047,trai,4.055934423938047,trai,0.59
0,42,GA_single_point,98,18820,4.055934423938047,trai,4.055934423938047,trai,0.575
0,42,GA_single_point,99,19010,4.055934423938047,trai,4.055934423938047,trai,0.55
0,42,GA_single_point,100,19200,4.055934423938047,trai,4.055934423938047,trai,0.525
0,42,GA_single_point,101,19390,4.055934423938047,trai,4.055934423938047,trai,0.495
0,42,GA_single_point,102,19580,4.055934423938047,trai,4.055934423938047,trai,0.475
0,42,GA_single_point,103,19770,4.055934423938047,trai,4.055934423938047,trai,0.505
0,42,GA_single_point,104,19960,4.055934423938047,trai,4.055934423938047,trai,0.57
0,42,GA_single_point,105,20150,4.055934423938047,trai,4.055934423938047,trai,0.565
1,123,GA_single_point,1,390,9.780970387838382,zous,9.780970387838382,zous,0.98
1,123,GA_single_point,2,580,5.529688651375049,amit,5.529688651375049,amit,0.92
